utterance|request|importance
I want to know if I can pay with Visa|check_payment_methods|standard_priority
a error message pops when I try ot pay, can you help me?|payment_issue|high_priority
how do I see the cancellation fees?|check_cancellation_fee|medium_priority
can you tell me the email address to contact customer support?|contact_customer_service|medium_priority
I don't have a user account, what should I do to create one?|create_account|standard_priority
how to make a purchase|place_order|medium_priority
I want help tracking my order|track_order|medium_priority
u are not helping, what should i do to contact fucking someone?|contact_human_agent|high_priority
I have a question about canceling the last order I made|cancel_order|standard_priority
can ya help me check the withdrawal charge|check_cancellation_fee|medium_priority
can you help me to check the status of my refund?|track_refund|standard_priority
could you help me solve issues with payment?|payment_issue|medium_priority
I have a problem when trying to make a payment, what can I do?|payment_issue|standard_priority
please, ask an gaent how I can see their moneyback guarantee|check_refund_policy|medium_priority
could u ask an agent how i could notify payment problems?|payment_issue|high_priority
can u ask an agent how i could view the status of my fucking purchase?|track_order|high_priority
I want help making a purchase|place_order|medium_priority
can i register two user accounts with a single email?|create_account|high_priority
the concert was cancelled, can I get a reimbursement?|get_refund|standard_priority
I'm happy with the service, file a review|review|standard_priority
show me the phone number of client service|contact_customer_service|medium_priority
what can you tell me about seeing a bill?|get_invoice|medium_priority
I ordered a product, I need help modifying my purchase|change_order|standard_priority
I ordered a product, i need help modifying my order|change_order|high_priority
I have no shipping address and I'd like to set one up, please|set_up_shipping_address|standard_priority
i want information, how can i speak with client service?|contact_customer_service|high_priority
can u ask an agent where i could file a fucking complaint?|complaint|high_priority
I want to check in what cases can I ask for a refund|check_refund_policy|standard_priority
I want to check your money back policy, can you help me, please?|check_refund_policy|standard_priority
an error message pops when I try to make a payment with card, cqn you help me?|payment_issue|standard_priority
ask an agent how i can checvk the cancellation penalty|check_cancellation_fee|high_priority
how to see the cancellation fees|check_cancellation_fee|medium_priority
how do I cancel the last order I made?|cancel_order|standard_priority
I need help opening an online account|create_account|medium_priority
help me open a new account|create_account|medium_priority
I do not like the service, could I make a fucking complaint?|complaint|standard_priority
I want to know the status of my refund, I need help tracking it|track_refund|standard_priority
can you hsow me the cancellation efes?|check_cancellation_fee|medium_priority
I lost my fucking bills, what should I do to view them?|check_invoices|standard_priority
the game was cancelled , wat do I have to do to get a refund?|get_refund|standard_priority
could you tell me more about changing my shipping address?|change_shipping_address|medium_priority
I want to get the invoices from my last purchase|get_invoice|standard_priority
you aren't helping, contact a human|contact_human_agent|medium_priority
getting refund of money|get_refund|medium_priority
I'm happy with the service, submit a review|review|standard_priority
I can't find my bills and I want to see them|check_invoices|standard_priority
I can't track my order|track_order|standard_priority
ask an agent how I can check my package|track_order|medium_priority
I lost my bill, what should I do to view it?|check_invoices|standard_priority
ask an agent if i can check my invoice|check_invoices|high_priority
I want to use my other profile, change them|switch_account|medium_priority
please, can you ask an agent if I can edit my profile?|edit_account|medium_priority
when am I getting my money back?|get_refund|standard_priority
where can I cancel my account?|delete_account|medium_priority
I need to check my order ETA|track_order|standard_priority
where can I take a quick look at the invoice from February?|check_invoice|standard_priority
i wanna inform of a payment problem, can u help me?|payment_issue|high_priority
could I check my order ETA?|track_order|medium_priority
i wanna see the number to contact client service|contact_customer_service|high_priority
where to check what hours I can contact customer support?|contact_customer_service|medium_priority
could you give me information about your money back policy, please?|check_refund_policy|medium_priority
is it possible to cancel the last order?|cancel_order|medium_priority
I ordered a product, how can I modify my purchase?|change_order|standard_priority
I lost my account password, what do I have to do to retrieve it?|recover_password|standard_priority
can u ask an agent where to create a user account?|create_account|high_priority
I can't understand you, contact a human|contact_human_agent|standard_priority
I want tomake a comment, what do I have to do ?|review|standard_priority
I have an issue when trying to pay for my order, help me notify it|payment_issue|standard_priority
could you tell me if i can register more than one online account with a single email address, please?|create_account|high_priority
I don't like the service, can you lodgea consumer complaint?|complaint|standard_priority
i changed my mind, i need help deleting my user account|delete_account|high_priority
can u ask an agent how to contact fucking customer service?|contact_customer_service|high_priority
I need assistance deleting an account|delete_account|medium_priority
I try to check your allowed payment methods|check_payment_methods|medium_priority
I do not have a fucking online account, can you help me?|create_account|standard_priority
can u ask an agent how I can get some bills?|get_invoice|high_priority
how long until I get a refund?|get_refund|standard_priority
tell me what the free phone number of Customer Service  is|contact_customer_service|medium_priority
I have a problem paying with card, what do I have to do to report it?|payment_issue|standard_priority
can you help me checking how long refunds usually take?|check_refund_policy|standard_priority
i have no user accoun, what can i do to open one?|create_account|high_priority
can u ask an agent whats the status of my oeder, please?|track_order|high_priority
I have an issue when trying to pay with card, how can I inform of it?|payment_issue|standard_priority
can you help me to get refunds?|get_refund|medium_priority
assistance to report issues with payment|payment_issue|medium_priority
where can I remove my user account?|delete_account|medium_priority
could I add something to an order?|change_order|medium_priority
I'd like information about the fucking mail of the Customer Service|contact_customer_service|medium_priority
report payment issue|payment_issue|medium_priority
my account was hacked, what can I do to get it back?|recover_password|standard_priority
my account's been hacked, can I get  it back?|recover_password|standard_priority
I need help reporting an issue with payments|payment_issue|medium_priority
i dont like the service, what should i do to make a complaint?|complaint|high_priority
where do i report registration problems|registration_problems|medium_priority
I changed my mind, how can I cancel my account?|delete_account|standard_priority
i want a user account, i need helpopening one|create_account|high_priority
I ordered a product and i want to change my fucking order, please|change_order|high_priority
where can I track my delivery?|track_order|medium_priority
can u ask an agent how i can cancel my account?|delete_account|high_priority
I want to cancel my online account, how can I do it?|delete_account|standard_priority
someone stole my account password, how can i retrieve it?|recover_password|high_priority
I need a refund of money|get_refund|standard_priority
I got an error message when I attempted to make a payment, but I was charged anyway, how can I inform of it?|payment_issue|standard_priority
I can't remember my password, what do I have to do to recover it?|recover_password|standard_priority
I lost my bill, what can I do to check it?|check_invoices|standard_priority
an error message pops when I try to pay, what should I do?|payment_issue|standard_priority
tell me if i could check my shipments, please|track_order|high_priority
how long does it usually take for an item to arrive?|delivery_period|standard_priority
see the termination fee|check_cancellation_fee|medium_priority
how do I get a refund?|get_refund|standard_priority
I'd like an account, how do I create one?|create_account|standard_priority
I want to view the options for ticket delivery|delivery_options|medium_priority
I don't understand you, how can I talk to a human?|contact_human_agent|standard_priority
i have a problem making a payment, how do i inform of it?|payment_issue|high_priority
I lost my bill, what should I do to see it?|check_invoices|standard_priority
will you show me what delivery options are available?|delivery_options|medium_priority
reporting registration issue|registration_problems|medium_priority
ask an agent to file a complaint|complaint|medium_priority
you're not helping, help me speak with a human agent|contact_human_agent|medium_priority
I purchased an item, I need help changing my order|change_order|standard_priority
can you help me getting my invoices?|get_invoice|medium_priority
I didn't receive my bills, check them|check_invoices|standard_priority
can I create more than one user account with the same email?|create_account|medium_priority
I can't understand you, how do I talk to someone?|contact_human_agent|standard_priority
I want to ask for information about seeing some bills|get_invoice|standard_priority
can you tell me if I can register two online accounts with an single email?|create_account|medium_priority
i wanna open an online adcount, can u help me?|create_account|high_priority
i have a problem making a payment with card and i want to report it|payment_issue|high_priority
please, can u ask an agent where to lodge a fucking complaint for a service?|complaint|high_priority
I have got to change the shipping address|change_shipping_address|standard_priority
can you ask an agent where I can check my  delivery?|track_order|medium_priority
I do not know how I could edit my personal information|edit_account|standard_priority
has my reimbursement been processed?|track_refund|standard_priority
ask an agent if i could report payment problems|payment_issue|high_priority
my profile was hacked, what can I do to recover it?|recover_password|standard_priority
how could I create an account?|create_account|medium_priority
i want to submit an opinion for a service, could u help me?|review|high_priority
can you show me information about the email adsdress of the Customer Service?|contact_customer_service|medium_priority
my online account has ben hacked, what can i do?|recover_password|high_priority
my profile was hacked, how can i get it back?|recover_password|high_priority
I want information, I need help contacting fucking Client Service|contact_customer_service|standard_priority
I got an error when I tried to make a payment, but my card was charged anyway and I would like to notify it|payment_issue|standard_priority
I want to modify my purchase, tell me how I can do it|change_order|standard_priority
I need help to edit the information on my account|edit_account|medium_priority
I have a question about my registration|registration_problems|medium_priority
what do I need to do to check your refund policy?|check_refund_policy|standard_priority
I didn't receive my invoice and I want to view it|check_invoices|standard_priority
I'm happy with the service, what should I do to make an comment?|review|standard_priority
how could i view the cancellation fees?|check_cancellation_fee|high_priority
please, can you ask an agent if I can file a complaint for a service?|complaint|medium_priority
there are errors with my online sign-up|registration_problems|standard_priority
could u show me the mail address to contact customer support?|contact_customer_service|high_priority
you arent helping and i want to speak with someone|contact_human_agent|high_priority
I don't have a profile, what do I have to do?|create_account|standard_priority
I don't want my account, how can I close it?|delete_account|standard_priority
can you tell me how I can know where my shipment is?|track_order|medium_priority
chnage details on profile|edit_account|medium_priority
I need help checking your money back policy|check_refund_policy|medium_priority
how do I solve an issue paying?|payment_issue|medium_priority
want assistance to check the cancellation charge|check_cancellation_fee|medium_priority
I need a reimbursement, how do I get one?|get_refund|standard_priority
ask an agent where i can logde a complaint for a service|complaint|high_priority
thje game was postponed, can you help me?|get_refund|high_priority
Iwant to notify an issue paying|payment_issue|medium_priority
i wanna see the status of my refund, what can i do?|track_refund|high_priority
issue with signup|registration_problems|medium_priority
I'm having an issaue opening an account|registration_problems|medium_priority
help me solve payment issues|payment_issue|medium_priority
I got an error when I attempted to pay, but my card was charged anyway and I want to report it|payment_issue|standard_priority
I haven't got an online account and I want to open one|create_account|standard_priority
I would like to know about a user account deletion|delete_account|standard_priority
help me notify a fucking payment problem, please|payment_issue|medium_priority
i have an issue making a payment with card and i wanna report it|payment_issue|high_priority
I want to know where I can track my delivery|track_order|standard_priority
can u contact a fucking person?|contact_human_agent|high_priority
help me notify a problem making a payment|payment_issue|medium_priority
I got an error when I attempted to make a payment, but I was charged anyway, inform of it|payment_issue|standard_priority
an error message pops when I try to pay with card|payment_issue|standard_priority
can u ask an agent where i can see the cancellation fee?|check_cancellation_fee|high_priority
how do I make changes to my shipping address?|change_shipping_address|medium_priority
the concert was postponed, can i obtain a refund?|get_refund|high_priority
I want to update the information on my profile, how can I do it ?|edit_account|standard_priority
where do I open an account?|create_account|medium_priority
please, can you ask an agent where I can report issues paying?|payment_issue|medium_priority
tell me about cancelling the company newsletter subscription|newsletter_subscription|medium_priority
tell me about a user account deletion|delete_account|medium_priority
i didn't receive my bill and i wanna see it|check_invoices|high_priority
help me report payment issues|payment_issue|medium_priority
can you help me contacting someone?|contact_human_agent|medium_priority
i want to know what the hours of customer service are|contact_customer_service|high_priority
what can yopu tell me about subscribing to the newsletter?|newsletter_subscription|medium_priority
how can i talk to a human agent?|contact_human_agent|high_priority
I want help to create an account|create_account|medium_priority
my user account's been hacked, how can I recover it?|recover_password|standard_priority
i lost my invoices, how can i view them?|check_invoices|high_priority
i wanna notify an issue paying, can u help me?|payment_issue|high_priority
I want help taking a quick look at my invoices|check_invoice|standard_priority
I want to know if I can check my package|track_order|standard_priority
an error pops when I try to make a payment for my order, what can I do?|payment_issue|standard_priority
I have to add several items to an order|change_order|standard_priority
how can I notify problems paying?|payment_issue|medium_priority
how do I see the cancellation penalty?|check_cancellation_fee|medium_priority
I want information about requesting a bill|get_invoice|medium_priority
report issues with payments|payment_issue|medium_priority
I have a problem when trying to make a payment with card, can I notify it?|payment_issue|standard_priority
please, can u ask an agent how to solve payment issues?|payment_issue|high_priority
can you tell me if I can hav more than one accunt?|create_account|standard_priority
ask an agent where to check my fucking bill|check_invoices|medium_priority
I'm happy with the service, I need help lodging an opinion|review|standard_priority
I want to see the mail address to contact Customer Service|contact_customer_service|medium_priority
i wanna know how I can download some invoices|get_invoice|high_priority
i have a problem paying, can u inform of it?|payment_issue|high_priority
I have a problem when trying to pay for my online order and I want to inform of it|payment_issue|standard_priority
I got an error message when I attempted to pay, but my card was charged anyway, how do I notify it?|payment_issue|standard_priority
i got an error when i tried to pay, but i was charged anyway, what do i have to do to inform of it?|payment_issue|high_priority
I need help getting a refund of money|get_refund|standard_priority
you aren't helping, help me talk to a person|contact_human_agent|medium_priority
could you help me checking the refund status?|track_refund|medium_priority
can you ask an agent where I could obtain a reimbursement, please?|get_refund|standard_priority
please, could u ask an agent where i could file a complaint?|complaint|high_priority
can u ask an agent if i can set up my shipping address?|set_up_shipping_address|high_priority
I don't have an account, what can I do to open one?|create_account|standard_priority
I want to check the ticket delivery options, what do I have to do?|delivery_options|standard_priority
assistance to check if there is any updates on my refund|track_refund|standard_priority
I need help notifying a problem with my payment, please|payment_issue|standard_priority
can you ask an agent if i could request some fucking bills, please?|get_invoice|high_priority
I don't know how I can buy several of your item|place_order|standard_priority
I do not know how I could get the invoice from January|get_invoice|standard_priority
how canI change my profile?|edit_account|medium_priority
i ordered an item, how can I change my order?|change_order|high_priority
i want to see some fucking bills, can you tell me how I can do it?|get_invoice|high_priority
I want to see an invoice, tell me how to do it|get_invoice|standard_priority
id like to file a fucking consumer complaint, what do i have to do?|complaint|high_priority
I want to see some bills, can you tell me how to do it?|get_invoice|standard_priority
I need assistance to get my invoice|get_invoice|medium_priority
I wanna know how I can obtain a bill|get_invoice|medium_priority
help me solve issues making a payment|payment_issue|medium_priority
I get an error message when I try to make a payment for my order, can you help me?|payment_issue|standard_priority
i wanna view my bills, what can i do?|check_invoices|high_priority
i have got to list ur payment methods can i get some help|check_payment_methods|high_priority
I would like to download some bills, can you tell me how I can do it?|get_invoice|standard_priority
please, can you ask an agent to find information about their reimbursement policy?|check_refund_policy|standard_priority
i have no online account, could u open one, please?|create_account|high_priority
you're not helping, contact a human|contact_human_agent|medium_priority
i have a problem paying for my order and i want to inform of it|payment_issue|high_priority
my profile's been hacked, can i recover it?|recover_password|high_priority
the event was cancelled and I'd like to request a refund, please|get_refund|standard_priority
I can't understand you, what do I have to do to talk to a human?|contact_human_agent|standard_priority
information about unsubscribing to your company newsletter|newsletter_subscription|medium_priority
how can I lodge a consumer complaint?|complaint|medium_priority
I got an error message when I attempted to pay, but my card was charged anyway, what can I do?|payment_issue|standard_priority
I don't know how to report registration issues|registration_problems|standard_priority
how can I delete my online account?|delete_account|standard_priority
someone stole my password, what can I do?|recover_password|standard_priority
I donot know how I can unsubscribe from your newsletter|newsletter_subscription|standard_priority
signup errors|registration_problems|medium_priority
my online account was hacked, can I recover it?|recover_password|standard_priority
I want assistance setting a different shipping address up|set_up_shipping_address|medium_priority
ask an agent if I can see a bill|get_invoice|medium_priority
cqn you ask an agent if I can track my delivey?|track_order|medium_priority
I try to edit my account|edit_account|medium_priority
I want to request an invoice, telol me where I can do it|get_invoice|standard_priority
I ordered something, what do I have to do to change my order?|change_order|standard_priority
I am happy with the service, lodge a comment, please|review|standard_priority
I've got no online account, I need help creating one|create_account|standard_priority
I do not know how I can buy a few of your item|place_order|standard_priority
ask an agent what the fucking email address to contact Customr Support is, please|contact_customer_service|medium_priority
I didn't receive my bill, I need help viewing it|check_invoices|standard_priority
where do I report payment issues ?|payment_issue|medium_priority
can you tell me where I can track my packages?|track_order|medium_priority
i can't find my bill, how can i view it?|check_invoices|high_priority
I'd like to inform of a problem paying, can you help me?|payment_issue|standard_priority
I need assistance cancelling an order|cancel_order|medium_priority
i ordered something, how do i modify my order?|change_order|high_priority
can you tell me what the mail address of the Client Service is?|contact_customer_service|medium_priority
show me the cancellation fee|check_cancellation_fee|medium_priority
ask an agent if i could obtain a refund, please|get_refund|high_priority
ask an agent where i can place an order|place_order|high_priority
I need to get a refund|get_refund|standard_priority
I need help leaving a comment|review|medium_priority
tell me about canceling the company newsletter subscription|newsletter_subscription|medium_priority
ask an agent how to remove my user account|delete_account|medium_priority
I've got no fucking user account, what do I have to do to register?|create_account|standard_priority
i have a problem paying, can u report it?|payment_issue|high_priority
can you check the options for ticket delivery ?|delivery_options|medium_priority
could you help me to switch to another account?|switch_account|medium_priority
I can't rdmember my password, can I reset ikt?|recover_password|high_priority
I need assistance with canceling an order I made|cancel_order|standard_priority
I call to check what options for delivery I have|delivery_options|medium_priority
I bought something, how do I modify my purchase?|change_order|standard_priority
I do not know how to recover the accesws key of my account|recover_password|standard_priority
getr a  bill|get_invoice|medium_priority
I want to know where I can download a bill|get_invoice|standard_priority
I don't have an online account, help me open one|create_account|standard_priority
I want to know if i can download a bill|get_invoice|high_priority
I need information, what do I have to do to talk to Client Service?|contact_customer_service|standard_priority
can you help me canceling the order I made?|cancel_order|medium_priority
can u ask an agent if i could notify a problem with my payment, please?|payment_issue|high_priority
help calling customer service|contact_customer_service|medium_priority
I have a question, help me send an email to Customer Service|contact_customer_service|medium_priority
tell me more about delivery period|delivery_period|medium_priority
I do not know what I need to do to file a complaint|complaint|standard_priority
an error pops when i try to make a payment with card, what can i do?|payment_issue|high_priority
I have an issue when trying to pay, what should I do?|payment_issue|standard_priority
id like information, help me talk to client service, please|contact_customer_service|medium_priority
will you send me the invoice from seven purchases ago?|get_invoice|medium_priority
help me lodge a complaint for a service|complaint|medium_priority
the event was postponed, what can I do?|get_refund|standard_priority
i need help creating another account|create_account|high_priority
I can't understand you, what should I do to contact a person?|contact_human_agent|standard_priority
i wanna know if i can create more than one user account with a single email|create_account|high_priority
tell me if I can see some bills|get_invoice|medium_priority
I got an error message when I attempted to make a payment, but my card was charged anyway|payment_issue|standard_priority
id like information, could u send an email to fucking customer service?|contact_customer_service|high_priority
help me to report an issue with payments|payment_issue|medium_priority
can you help  me making a claim against your business?|complaint|medium_priority
I wanna receive the newsletter, can you tell me how to do it?|newsletter_subscription|standard_priority
my profile was hacked, get it back|recover_password|standard_priority
I have a question, I need help contacting Customer Support|contact_customer_service|standard_priority
help me check how long the delivery takes|delivery_period|medium_priority
help me to check what payment methods you accept|check_payment_methods|medium_priority
how could I inform of a problem making a payment?|payment_issue|medium_priority
were do I view the status of my order?|track_order|medium_priority
I want assistance to buy some of your item|place_order|medium_priority
I am trying to add something to an order|change_order|standard_priority
I got an error message when I tried to make a payment, but my card was charged anyway, can you help me?|payment_issue|standard_priority
could you ask an agent where to request a refund, please?|get_refund|medium_priority
I have an issue paying  with card, help me report  it|payment_issue|standard_priority
ask an agent if i can check my delivery|track_order|high_priority
I would like to set a different shipping address up|set_up_shipping_address|standard_priority
I have an issue when trying to pay for my order, what do I have to do?|payment_issue|standard_priority
tell me if I could register two online accounts with the same email, please|create_account|medium_priority
I have got to check the refund status|track_refund|standard_priority
want help opening a new account|create_account|medium_priority
I need information and I want to contact Client Service|contact_customer_service|standard_priority
what information can you tell me about getting some invoices?|get_invoice|standard_priority
can you ask an agent to check my shipment?|track_order|medium_priority
show me the phone number of Client Service|contact_customer_service|medium_priority
I changed my mind, what can I do to remove myprofile?|delete_account|standard_priority
I got an error message when I tried to make a payment, but my card was charged anyway, what can I do to inform of it?|payment_issue|standard_priority
I don't like th service, file a consumer complaint|complaint|medium_priority
where can i set up my shipping address?|set_up_shipping_address|high_priority
the game was cancelled, help me request a reimbursement|get_refund|standard_priority
how to speak with a human|contact_human_agent|medium_priority
how do I reset my account password?|recover_password|medium_priority
i want to open a user account, what can i do?|create_account|high_priority
whats thd phone number of client service?|contact_customer_service|medium_priority
tell mr about seeing an invoice|get_invoice|medium_priority
I don't want my account, how do I remove it?|delete_account|standard_priority
i have a problem when trying to make a payment with card, what can i do?|payment_issue|high_priority
help to retrieve my online account pwd|recover_password|medium_priority
how do I check my bills?|check_invoices|medium_priority
can I set up a new shipping address?|set_up_shipping_address|medium_priority
I ordered an item, I need help changing my purchase|change_order|standard_priority
I would like information about user account deletions|delete_account|medium_priority
I made a mistake, I need help modifying my purchase|change_order|standard_priority
I have an issue makig a payment with card, how can I report it?|payment_issue|standard_priority
what do I have to do to check your money back policy?|check_refund_policy|standard_priority
I bought something, help me change my order|change_order|standard_priority
I need information, what do I have to do to speak with Customer Support?|contact_customer_service|standard_priority
i want help chatting with a live agent|contact_human_agent|high_priority
I'm happy with the service, what can I do to lodge a comment?|review|standard_priority
i want to remove my online account|delete_account|high_priority
the show was postponed, how do I request a refund?|get_refund|standard_priority
I have a problem when trying to make a payment with card, what can I do to inform of it?|payment_issue|standard_priority
I have a problem when trying to pay with card, what can I do to inform of it?|payment_issue|standard_priority
I have a problem when trying to make a payment, can you notify it?|payment_issue|standard_priority
i want to use my other account, can u switch them?|switch_account|high_priority
can you show me what options for delivery I have?|delivery_options|medium_priority
i lost my account password, what do i have to do to recover it?|recover_password|high_priority
I want to know if I get a full refund in case I cancel my tickets|check_refund_policy|standard_priority
I'd like information, help me call fucking Client Service|contact_customer_service|medium_priority
my user account was hacked , andI need help recovering it|recover_password|high_priority
how can I edit my shipping address?|change_shipping_address|medium_priority
can you tell me the phone number to contact Client Service?|contact_customer_service|medium_priority
I have a problem making a payment, what do I have to do to inform of it?|payment_issue|standard_priority
is my order out for delivery?|track_order|medium_priority
how could I check what hours I can contact customer service?|contact_customer_service|medium_priority
can you help me get refunds of money?|get_refund|standard_priority
my profile was hacked and I want to recover it|recover_password|standard_priority
i havent got an account, what do i have to do to open one?|create_account|high_priority
i wanna know if i can create several online accounts with a single email address|create_account|high_priority
the concert was cancelled, what do I have to do to get a refund?|get_refund|standard_priority
help me leave a comment for a service|review|medium_priority
I lost my account password and I want to reset it|recover_password|standard_priority
track my last order|track_order|medium_priority
is it possible to switch to a new profile?|switch_account|medium_priority
I want to get information about obtaining a bill|get_invoice|medium_priority
will you give me information about a forgotten password?|recover_password|medium_priority
I changed my mind, can you delete my usef account?|delete_account|standard_priority
can you tell me what payment methods you accept?|check_payment_methods|medium_priority
tell me were my order is|track_order|medium_priority
i wanna know where I can get an invoice|get_invoice|high_priority
I got no payment validation, what do I have to do?|payment_issue|standard_priority
information about getting some invoices|get_invoice|medium_priority
I need help finding the invoices from February|check_invoice|standard_priority
I want to report a problem making a payment, what should I do?|payment_issue|standard_priority
I can't remember my account password, how do I reset it?|recover_password|standard_priority
can u give me information about the email to contact Customer Support?|contact_customer_service|high_priority
I need information about downloading an invoice|get_invoice|medium_priority
an error pops when I attempt to make a payment with card, what do I have to do?|payment_issue|standard_priority
can you tell me if i can register more than one profile with a single email?|create_account|high_priority
I got an error message when I tried to pay, but my card was charged anyway, how do I inform of it?|payment_issue|standard_priority
assistance to change my shipping address|change_shipping_address|medium_priority
i wanna notify an issue making a payment, what can i do?|payment_issue|high_priority
i need assistance to file a complaint against ur company|complaint|high_priority
ask an agent whee to check the delivery otions|delivery_options|medium_priority
i got an error message when i tried to pay, but i was charged anyway, what should i do?|payment_issue|high_priority
I need informatoin about the cancellation penalty|check_cancellation_fee|medium_priority
help getting refunds|get_refund|medium_priority
tell me how I can get a bill|get_invoice|medium_priority
how could I find information about user account deletions?|delete_account|medium_priority
I don't know how to create an account|create_account|standard_priority
I want to check the cancellation penalty, what should I do?|check_cancellation_fee|standard_priority
how to view my invoices|check_invoices|medium_priority
help me to set another shipping address up|set_up_shipping_address|medium_priority
request some invoices|get_invoice|medium_priority
please, ask an agent where i could report a problem making a payment|payment_issue|high_priority
ask an agent if i could track my fucking packages|track_order|high_priority
please , I want to know if I can create two fucking online accounts eith a single email address|create_account|medium_priority
I need to list the payment options, how to do it?|check_payment_methods|standard_priority
I need help reporting issues paying|payment_issue|medium_priority
I don't want my user account, can I close it?|delete_account|standard_priority
I got an error when I tried to pay, but my card was charged anyway, what do I have to do to inform of it?|payment_issue|standard_priority
I do not want my online account and I would like to remove it, please|delete_account|standard_priority
I don't know how to check when will my item arrive|delivery_period|standard_priority
I got an error when I attempted to pay, but my card was charged anyway, what can I do to notify it?|payment_issue|standard_priority
I need information, can I contact Client Service?|contact_customer_service|standard_priority
I need an online account, what do I have to do tto create one?|create_account|standard_priority
help to create an account|create_account|medium_priority
where can I get information about canceling an order?|cancel_order|standard_priority
the event was cancelled and i wanna request a refund|get_refund|high_priority
how do I check how long the delivery takes?|delivery_period|medium_priority
I bought an item, how can I change my purchase?|change_order|standard_priority
the show was cancelled, what do i have to do?|get_refund|high_priority
help me change to another account|switch_account|medium_priority
I want to see the cancellation fee, can you help me?|check_cancellation_fee|standard_priority
I don't want my online account, I need help canceling it|delete_account|standard_priority
can i write a comment for a service?|review|high_priority
I am trying to buy a few of your item|place_order|standard_priority
can you give me information about my invoice?|check_invoices|medium_priority
how can I notify problems making a payment?|payment_issue|medium_priority
I lost my account password, what can I do to recover it?|recover_password|standard_priority
I need help to get my invoices|get_invoice|standard_priority
the event was postponed, what should i do to obtain a refund ?|get_refund|high_priority
can you give me information about the status of my order?|track_order|medium_priority
can I contact a person?|contact_human_agent|medium_priority
I want information about changing my shipping address|change_shipping_address|medium_priority
ask an agent where i can delete my online account|delete_account|high_priority
I need to switch to another account|switch_account|medium_priority
could I check what options for delivery are available?|delivery_options|medium_priority
I want help checking what delivery options I have|delivery_options|medium_priority
i want to lodge a complaint, can u help me?|complaint|high_priority
can I make a complaint?|complaint|medium_priority
tell me if I can check my packages|track_order|medium_priority
I do not know what to do to get a refund|get_refund|standard_priority
I have to modify the data included on my user account|edit_account|medium_priority
I want to know if I can register more than one user account with the same email address|create_account|standard_priority
I want to know if there is someone available|contact_human_agent|standard_priority
you're not helping, help me contact a person|contact_human_agent|medium_priority
I have to get the invoice from last month|get_invoice|standard_priority
the show was postponed and i wanna obtain a refund, please|get_refund|high_priority
I lost my passowrd, what can I do to reset it?|recover_password|standard_priority
i changed my mind, cancel my profile|delete_account|high_priority
tell me about requesting some bills|get_invoice|medium_priority
I can't understand you, how can I contact someone?|contact_human_agent|standard_priority
where can I check my orders?|track_order|medium_priority
i am happy with the service, help me file an opinion|review|high_priority
I need assistance editing my account|edit_account|medium_priority
I need hjelp cancelling a purchase|cancel_order|medium_priority
i have a problem making a payment with card and i wanna inform of it|payment_issue|high_priority
I'm not happy with the service, I need help submitting a complaint|complaint|standard_priority
I need help changing my order|change_order|medium_priority
please, can you contact a human agent?|contact_human_agent|medium_priority
the event was cancelled, how can i get a reimbursement?|get_refund|high_priority
ask an agent if i could write an opinion for a service|review|high_priority
I have a problem paying for my order, I need help reporting it|payment_issue|standard_priority
I have a question, what do I haveto do to talk to Customer Service ?|contact_customer_service|standard_priority
help buying an item|place_order|medium_priority
I have an issue paying for my order, can you notify it, please?|payment_issue|standard_priority
I want to inform of problems with my payment|payment_issue|medium_priority
help to get my money back|get_refund|medium_priority
I do not have a fucking account, what do I have to do to register?|create_account|standard_priority
you aren't helping, I need help talking to a person|contact_human_agent|standard_priority
the event was postponed, could i request a fucking refund?|get_refund|high_priority
ask an agent if I could change to another account, please|switch_account|medium_priority
can I obtain a reimbursement ?|get_refund|standard_priority
my user account has been hacked, how do i get it back?|recover_password|high_priority
I need information, what do I have to do to call Customer Support?|contact_customer_service|standard_priority
i want to see your refund policy, what can i do?|check_refund_policy|high_priority
I want to delete an account|delete_account|medium_priority
can you find information about the mail address of the Client Service?|contact_customer_service|medium_priority
can you tell me the email of the Customer Service?|contact_customer_service|medium_priority
could u ask an agent to receive a reimbursement?|get_refund|high_priority
i havent got an online account, what can i do to create one?|create_account|high_priority
how to check ur goddamn allowed payment options|check_payment_methods|medium_priority
could I track my order?|track_order|medium_priority
I got an error message when I tried to pay, but I was charged anyway, can I inform of it?|payment_issue|standard_priority
I want to notify a payment issue, what do I have to do?|payment_issue|standard_priority
can I check in what cases can I ask to be refunded?|check_refund_policy|standard_priority
can I register several accounts with the same email address?|create_account|medium_priority
I don't have a user account, what can I do?|create_account|standard_priority
can I make an payment with Master Card?|check_payment_methods|medium_priority
could you tell me if I can register more than one user account with a single email ?|create_account|standard_priority
I bought an item, how do I modify my purchase?|change_order|standard_priority
can you give me information about the email address of the Customer Support?|contact_customer_service|medium_priority
I want an online account, how do I open one?|create_account|standard_priority
wheere to notify an issue with my payment|payment_issue|medium_priority
I have an issue when trying to pay for my online order, can you help me?|payment_issue|standard_priority
ask an agent how I could change my purchase|change_order|medium_priority
what's the email to contact Customer Support?|contact_customer_service|medium_priority
I would like to change the last order I have made|change_order|standard_priority
i have a question, how do i talk to customer support?|contact_customer_service|high_priority
what are the cancellation penalties?|check_cancellation_fee|medium_priority
I want to know how to know where my deliveries are|track_order|standard_priority
I can't find my bill, what should I do to see it?|check_invoices|standard_priority
